False Positive Rate,True Positive Rate
0.0,0.0
0.0,0.0056179775280898875
0.0,0.02247191011235955
0.0,0.033707865168539325
0.0,0.2303370786516854
0.00027285129604365623,0.2303370786516854
0.00027285129604365623,0.23595505617977527
0.0005457025920873125,0.23595505617977527
0.0005457025920873125,0.24719101123595505
0.001091405184174625,0.24719101123595505
0.001091405184174625,0.2640449438202247
0.001364256480218281,0.2640449438202247
0.001364256480218281,0.2696629213483146
0.00218281036834925,0.2696629213483146
0.00218281036834925,0.2752808988764045
0.0024556616643929058,0.2752808988764045
0.0024556616643929058,0.28651685393258425
0.002728512960436562,0.28651685393258425
0.002728512960436562,0.3089887640449438
0.0032742155525238743,0.3089887640449438
0.0032742155525238743,0.3146067415730337
0.0035470668485675307,0.3146067415730337
0.0035470668485675307,0.3202247191011236
0.004092769440654843,0.3202247191011236
0.004092769440654843,0.33707865168539325
0.0043656207366985,0.33707865168539325
0.0043656207366985,0.34269662921348315
0.0049113233287858115,0.34269662921348315
0.0049113233287858115,0.34831460674157305
0.005457025920873124,0.34831460674157305
0.005457025920873124,0.3651685393258427
0.006275579809004093,0.3651685393258427
0.006275579809004093,0.3707865168539326
0.007094133697135061,0.3707865168539326
0.007094133697135061,0.37640449438202245
0.007366984993178717,0.37640449438202245
0.007366984993178717,0.38202247191011235
0.008185538881309686,0.38202247191011235
0.008185538881309686,0.38764044943820225
0.008458390177353342,0.38764044943820225
0.008458390177353342,0.39325842696629215
0.008731241473397,0.39325842696629215
0.008731241473397,0.398876404494382
0.009004092769440655,0.398876404494382
0.009004092769440655,0.4101123595505618
0.010095497953615279,0.4101123595505618
0.010095497953615279,0.42134831460674155
0.010368349249658937,0.42134831460674155
0.010368349249658937,0.42696629213483145
0.010641200545702592,0.42696629213483145
0.010641200545702592,0.43258426966292135
0.01145975443383356,0.43258426966292135
0.01145975443383356,0.43820224719101125
0.012005457025920874,0.43820224719101125
0.012005457025920874,0.4438202247191011
0.013915416098226467,0.4438202247191011
0.013915416098226467,0.4550561797752809
0.016098226466575716,0.4550561797752809
0.016098226466575716,0.4606741573033708
0.016643929058663028,0.4606741573033708
0.016643929058663028,0.46629213483146065
0.01800818553888131,0.46629213483146065
0.01800818553888131,0.47191011235955055
0.020190995907230558,0.47191011235955055
0.020190995907230558,0.4887640449438202
0.02100954979536153,0.4887640449438202
