False Positive Rate,True Positive Rate
0.0,0.0
0.0,0.00819672131147541
0.0,0.012295081967213115
0.0005387931034482759,0.1557377049180328
0.0010775862068965517,0.19262295081967212
0.0024245689655172415,0.22540983606557377
0.003232758620689655,0.24180327868852458
0.004310344827586207,0.2581967213114754
0.0051185344827586205,0.27459016393442626
0.005387931034482759,0.27459016393442626
0.005657327586206897,0.28688524590163933
0.005657327586206897,0.29098360655737704
0.006196120689655173,0.29098360655737704
0.006196120689655173,0.3073770491803279
0.00646551724137931,0.3073770491803279
0.007004310344827586,0.3155737704918033
0.007273706896551724,0.3155737704918033
0.008081896551724138,0.319672131147541
0.008620689655172414,0.319672131147541
0.009967672413793104,0.3237704918032787
0.01050646551724138,0.3237704918032787
0.013739224137931034,0.3319672131147541
0.020743534482758622,0.4016393442622951
0.02101293103448276,0.4016393442622951
0.022629310344827586,0.4098360655737705
0.026131465517241378,0.42213114754098363
0.035829741379310345,0.4385245901639344
0.037176724137931036,0.45491803278688525
0.03933189655172414,0.45901639344262296
0.040140086206896554,0.45901639344262296
0.040948275862068964,0.4713114754098361
0.04660560344827586,0.5
0.0703125,0.5614754098360656
0.09267241379310345,0.6311475409836066
0.09375,0.6352459016393442
0.09401939655172414,0.6352459016393442
0.09509698275862069,0.6352459016393442
0.09536637931034483,0.6352459016393442
0.09590517241379311,0.639344262295082
0.0972521551724138,0.639344262295082
0.09752155172413793,0.639344262295082
0.09752155172413793,0.6434426229508197
0.10721982758620689,0.6721311475409836
0.12257543103448276,0.7131147540983607
0.12311422413793104,0.7131147540983607
0.12392241379310345,0.7131147540983607
0.125,0.7131147540983607
0.1258081896551724,0.7213114754098361
0.12607758620689655,0.7213114754098361
0.12688577586206898,0.7213114754098361
0.12742456896551724,0.7213114754098361
0.12796336206896552,0.7213114754098361
0.12823275862068967,0.7213114754098361
0.12877155172413793,0.7254098360655737
0.12904094827586207,0.7254098360655737
0.12984913793103448,0.7254098360655737
0.13038793103448276,0.7254098360655737
0.1314655172413793,0.7254098360655737
0.1314655172413793,0.7295081967213115
0.1349676724137931,0.7377049180327869
0.13550646551724138,0.7377049180327869
0.13604525862068967,0.7377049180327869
0.13658405172413793,0.7377049180327869
0.13712284482758622,0.7377049180327869
0.13873922413793102,0.7377049180327869
0.1392780172413793,0.7377049180327869
0.1392780172413793,0.7418032786885246
0.1398168103448276,0.7418032786885246
0.14089439655172414,0.7418032786885246
0.1414331896551724,0.7418032786885246
0.1414331896551724,0.7459016393442623
0.14224137931034483,0.7459016393442623
0.14224137931034483,0.75
0.14304956896551724,0.75
0.14331896551724138,0.75
0.14331896551724138,0.7540983606557377
0.14412715517241378,0.7540983606557377
0.14412715517241378,0.7581967213114754
0.14520474137931033,0.7581967213114754
0.1462823275862069,0.7581967213114754
0.14655172413793102,0.7581967213114754
0.14735991379310345,0.7581967213114754
0.1476293103448276,0.7581967213114754
0.1478987068965517,0.7622950819672131
0.1489762931034483,0.7622950819672131
0.15140086206896552,0.7704918032786885
0.15167025862068967,0.7745901639344263
0.15167025862068967,0.7786885245901639
0.15328663793103448,0.7786885245901639
0.15382543103448276,0.7786885245901639
0.15463362068965517,0.7786885245901639
0.15517241379310345,0.7786885245901639
0.1557112068965517,0.7786885245901639
0.1557112068965517,0.7827868852459017
0.15625,0.7827868852459017
0.1567887931034483,0.7868852459016393
0.15732758620689655,0.7868852459016393
0.15867456896551724,0.7868852459016393
0.16136853448275862,0.7868852459016393
0.16244612068965517,0.7909836065573771
0.1627155172413793,0.7909836065573771
0.1635237068965517,0.7909836065573771
0.16379310344827586,0.7909836065573771
0.16433189655172414,0.7909836065573771
0.1648706896551724,0.7909836065573771
0.16567887931034483,0.7909836065573771
0.16594827586206898,0.7909836065573771
0.16675646551724138,0.7909836065573771
0.16702586206896552,0.7909836065573771
0.16756465517241378,0.7909836065573771
0.16783405172413793,0.7909836065573771
0.16864224137931033,0.7909836065573771
0.16891163793103448,0.7909836065573771
0.17025862068965517,0.7909836065573771
0.1713362068965517,0.7909836065573771
0.17214439655172414,0.7909836065573771
0.1726831896551724,0.7909836065573771
0.17295258620689655,0.7909836065573771
0.17295258620689655,0.7950819672131147
0.17349137931034483,0.7950819672131147
0.1740301724137931,0.7950819672131147
0.17429956896551724,0.7950819672131147
0.17483836206896552,0.7950819672131147
0.17510775862068967,0.7950819672131147
0.17564655172413793,0.7950819672131147
0.17618534482758622,0.7991803278688525
0.1788793103448276,0.8032786885245902
0.1788793103448276,0.8073770491803278
0.1791487068965517,0.8073770491803278
0.1802262931034483,0.8073770491803278
0.1804956896551724,0.8073770491803278
0.18130387931034483,0.8073770491803278
0.18211206896551724,0.8073770491803278
0.18265086206896552,0.8073770491803278
0.18265086206896552,0.8114754098360656
0.18292025862068967,0.8114754098360656
0.18372844827586207,0.8114754098360656
0.18453663793103448,0.8114754098360656
0.18507543103448276,0.8114754098360656
0.1861530172413793,0.8114754098360656
0.1875,0.8114754098360656
0.18776939655172414,0.8114754098360656
0.18938577586206898,0.8114754098360656
0.19046336206896552,0.8114754098360656
0.19073275862068967,0.8114754098360656
0.19100215517241378,0.8155737704918032
0.19154094827586207,0.8155737704918032
0.19234913793103448,0.8155737704918032
0.19288793103448276,0.8155737704918032
0.1931573275862069,0.8155737704918032
0.19369612068965517,0.8155737704918032
0.1939655172413793,0.8155737704918032
0.1947737068965517,0.8155737704918032
0.19504310344827586,0.8155737704918032
0.19558189655172414,0.8155737704918032
0.1961206896551724,0.8155737704918032
0.19800646551724138,0.8155737704918032
0.19827586206896552,0.8155737704918032
0.19935344827586207,0.8155737704918032
0.20016163793103448,0.8155737704918032
0.20070043103448276,0.8155737704918032
0.20554956896551724,0.8155737704918032
0.20716594827586207,0.8155737704918032
0.20770474137931033,0.8155737704918032
0.20797413793103448,0.8155737704918032
0.20797413793103448,0.819672131147541
0.20824353448275862,0.8237704918032787
0.2087823275862069,0.8237704918032787
0.2095905172413793,0.8237704918032787
0.2114762931034483,0.8237704918032787
0.2117456896551724,0.8237704918032787
0.2122844827586207,0.8237704918032787
0.2130926724137931,0.8237704918032787
0.21417025862068967,0.8237704918032787
0.21470905172413793,0.8278688524590164
0.21524784482758622,0.8278688524590164
0.21524784482758622,0.8319672131147541
0.21605603448275862,0.8319672131147541
0.21632543103448276,0.8360655737704918
0.21686422413793102,0.8360655737704918
0.21767241379310345,0.8360655737704918
0.2179418103448276,0.8360655737704918
0.21875,0.8360655737704918
0.2192887931034483,0.8360655737704918
0.22063577586206898,0.8360655737704918
0.22467672413793102,0.8401639344262295
0.2252155172413793,0.8401639344262295
0.2265625,0.8401639344262295
0.22683189655172414,0.8401639344262295
0.22979525862068967,0.8401639344262295
0.23060344827586207,0.8442622950819673
0.23114224137931033,0.8442622950819673
0.2322198275862069,0.8442622950819673
0.2330280172413793,0.8483606557377049
0.23410560344827586,0.8483606557377049
0.23464439655172414,0.8483606557377049
0.23464439655172414,0.8524590163934426
0.2351831896551724,0.8524590163934426
0.23626077586206898,0.8524590163934426
0.23733836206896552,0.8524590163934426
0.23841594827586207,0.8524590163934426
0.23895474137931033,0.8524590163934426
0.23949353448275862,0.8524590163934426
0.24030172413793102,0.8524590163934426
0.2413793103448276,0.8524590163934426
0.2416487068965517,0.8524590163934426
0.2421875,0.8524590163934426
0.2435344827586207,0.8524590163934426
0.24380387931034483,0.8524590163934426
0.24488146551724138,0.8524590163934426
0.2478448275862069,0.8524590163934426
0.2478448275862069,0.8565573770491803
0.24838362068965517,0.8565573770491803
0.24892241379310345,0.8565573770491803
0.25026939655172414,0.860655737704918
0.2505387931034483,0.860655737704918
0.2510775862068966,0.860655737704918
0.25134698275862066,0.860655737704918
0.25134698275862066,0.8647540983606558
0.2529633620689655,0.8647540983606558
0.2535021551724138,0.8647540983606558
0.25538793103448276,0.8647540983606558
0.2578125,0.8647540983606558
0.2599676724137931,0.8647540983606558
0.2607758620689655,0.8647540983606558
0.2613146551724138,0.8647540983606558
0.26158405172413796,0.8647540983606558
0.2621228448275862,0.8647540983606558
0.26320043103448276,0.8647540983606558
0.26481681034482757,0.8647540983606558
0.27532327586206895,0.8729508196721312
0.2755926724137931,0.8729508196721312
0.2761314655172414,0.8729508196721312
0.27667025862068967,0.8729508196721312
0.27747844827586204,0.8729508196721312
0.27801724137931033,0.8729508196721312
0.2785560344827586,0.8729508196721312
0.27990301724137934,0.8729508196721312
0.2801724137931034,0.8729508196721312
0.2807112068965517,0.8729508196721312
0.28151939655172414,0.8729508196721312
0.2823275862068966,0.8729508196721312
0.2828663793103448,0.8729508196721312
0.2834051724137931,0.8729508196721312
0.2839439655172414,0.8729508196721312
0.28448275862068967,0.8729508196721312
0.2860991379310345,0.8729508196721312
0.28663793103448276,0.8729508196721312
0.2901400862068966,0.8729508196721312
0.29148706896551724,0.8729508196721312
0.2920258620689655,0.8729508196721312
0.2952586206896552,0.8729508196721312
0.29606681034482757,0.8729508196721312
0.29714439655172414,0.8729508196721312
0.2974137931034483,0.8729508196721312
0.2995689655172414,0.8729508196721312
0.30010775862068967,0.8729508196721312
0.3003771551724138,0.8729508196721312
0.30091594827586204,0.8729508196721312
0.3017241379310345,0.8729508196721312
0.3025323275862069,0.8729508196721312
0.30334051724137934,0.8729508196721312
0.30387931034482757,0.8729508196721312
0.3046875,0.8729508196721312
0.3057650862068966,0.8729508196721312
0.3063038793103448,0.8729508196721312
0.3068426724137931,0.8729508196721312
0.3073814655172414,0.8729508196721312
0.3076508620689655,0.8729508196721312
0.30845905172413796,0.8770491803278688
0.30872844827586204,0.8770491803278688
0.31061422413793105,0.8770491803278688
0.3108836206896552,0.8770491803278688
0.3130387931034483,0.8770491803278688
0.31330818965517243,0.8770491803278688
0.3141163793103448,0.8770491803278688
0.3146551724137931,0.8770491803278688
0.31788793103448276,0.8852459016393442
0.3186961206896552,0.8852459016393442
0.31950431034482757,0.8852459016393442
0.3219288793103448,0.8852459016393442
