False Positive Rate,True Positive Rate
0.0,0.0
0.023577235772357725,0.462406015037594
0.06883468834688347,0.6090225563909775
0.16260162601626016,0.7406015037593985
0.35989159891598915,0.8120300751879699
0.6826558265582656,0.9097744360902256
1.0,1.0
