Precision,Recall
0.06884057971014493,1.0
0.06859953404090086,0.9962406015037594
0.06861729673744174,0.9962406015037594
0.06863506863506863,0.9962406015037594
0.06865284974093264,0.9962406015037594
0.06867064006219228,0.9962406015037594
0.06868843960601348,0.9962406015037594
0.06870624837956961,0.9962406015037594
0.0687240663900415,0.9962406015037594
0.06874189364461739,0.9962406015037594
0.068759730150493,0.9962406015037594
0.06877757591487153,0.9962406015037594
0.06879543094496365,0.9962406015037594
0.06881329524798753,0.9962406015037594
0.06883116883116883,0.9962406015037594
0.06884905170174072,0.9962406015037594
0.06886694386694386,0.9962406015037594
0.06888484533402651,0.9962406015037594
0.0689027561102444,0.9962406015037594
0.06892067620286085,0.9962406015037594
0.06893860561914672,0.9962406015037594
0.06895654436638043,0.9962406015037594
0.068974492451848,0.9962406015037594
0.068992449882843,0.9962406015037594
0.06901041666666667,0.9962406015037594
0.06902839281062777,0.9962406015037594
0.06904637832204273,0.9962406015037594
0.06906437320823561,0.9962406015037594
0.06908237747653806,0.9962406015037594
0.06910039113428944,0.9962406015037594
0.06911841418883673,0.9962406015037594
0.06913644664753457,0.9962406015037594
0.0691544885177453,0.9962406015037594
0.06917253980683895,0.9962406015037594
0.06919060052219321,0.9962406015037594
0.06920867067119352,0.9962406015037594
0.06922675026123302,0.9962406015037594
0.06924483929971256,0.9962406015037594
0.06926293779404077,0.9962406015037594
0.06928104575163399,0.9962406015037594
0.06929916317991631,0.9962406015037594
0.06931729008631965,0.9962406015037594
0.06933542647828363,0.9962406015037594
0.06935357236325569,0.9962406015037594
0.0693717277486911,0.9962406015037594
0.06938989264205289,0.9962406015037594
0.06940806705081194,0.9962406015037594
0.06942625098244695,0.9962406015037594
0.06944444444444445,0.9962406015037594
0.06946264744429882,0.9962406015037594
0.06948085998951233,0.9962406015037594
0.06949908208759507,0.9962406015037594
0.06951731374606505,0.9962406015037594
0.06953555497244818,0.9962406015037594
0.06955380577427822,0.9962406015037594
0.06957206615909688,0.9962406015037594
0.06959033613445378,0.9962406015037594
0.06960861570790648,0.9962406015037594
0.06962690488702049,0.9962406015037594
0.06964520367936924,0.9962406015037594
0.06966351209253417,0.9962406015037594
0.06968183013410466,0.9962406015037594
0.06970015781167807,0.9962406015037594
0.06971849513285977,0.9962406015037594
0.06973684210526315,0.9962406015037594
0.06975519873650961,0.9962406015037594
0.06977356503422855,0.9962406015037594
0.06979194100605741,0.9962406015037594
0.06981032665964172,0.9962406015037594
0.06982872200263504,0.9962406015037594
0.06984712704269899,0.9962406015037594
0.0698655417875033,0.9962406015037594
0.06988396624472573,0.9962406015037594
0.06990240042205223,0.9962406015037594
0.06992084432717678,0.9962406015037594
0.06993929796780153,0.9962406015037594
0.06995776135163674,0.9962406015037594
0.06997623448640085,0.9962406015037594
0.0699947173798204,0.9962406015037594
0.07001321003963012,0.9962406015037594
0.07003171247357294,0.9962406015037594
0.07005022468939995,0.9962406015037594
0.07006874669487044,0.9962406015037594
0.07008727849775191,0.9962406015037594
0.0701058201058201,0.9962406015037594
0.07012437152685896,0.9962406015037594
0.07014293276866067,0.9962406015037594
0.07016150383902568,0.9962406015037594
0.0701800847457627,0.9962406015037594
0.07019867549668875,0.9962406015037594
0.07021727609962904,0.9962406015037594
0.07023588656241718,0.9962406015037594
0.07025450689289502,0.9962406015037594
0.07027313709891275,0.9962406015037594
0.07029177718832891,0.9962406015037594
0.07031042716901034,0.9962406015037594
0.07032908704883227,0.9962406015037594
0.07034775683567826,0.9962406015037594
0.07036643653744025,0.9962406015037594
0.0703851261620186,0.9962406015037594
0.070403825717322,0.9962406015037594
0.07042253521126761,0.9962406015037594
0.07044125465178097,0.9962406015037594
0.07045998404679607,0.9962406015037594
0.07047872340425532,0.9962406015037594
0.0704974727321096,0.9962406015037594
0.07051623203831825,0.9962406015037594
0.07053500133084908,0.9962406015037594
0.07055378061767838,0.9962406015037594
0.07057256990679095,0.9962406015037594
0.07059136920618007,0.9962406015037594
0.07061017852384759,0.9962406015037594
0.07062899786780384,0.9962406015037594
0.07064782724606772,0.9962406015037594
0.07066666666666667,0.9962406015037594
0.0706855161376367,0.9962406015037594
0.07070437566702241,0.9962406015037594
