,actor_id,label,predicted_label_BotHawk,predicted_label_BoDeGha,predicted_label_bothunter
2649,17942998,Human,1,0,0
2650,87045294,Human,1,0,0
2651,1699443,Human,0,0,0
2652,1901273,Human,1,0,0
2653,14316128,Human,0,0,0
2654,12612165,Human,0,0,0
2655,27421,Human,1,0,0
2656,7930239,Human,0,0,0
2657,13427348,Human,0,0,0
2658,20503072,Human,0,0,0
2659,63012359,Human,0,0,0
2660,1609564,Human,1,0,0
2661,66783730,Human,0,0,0
2662,46165813,Human,0,0,0
2663,17802172,Human,0,0,0
2664,908958,Human,1,0,0
2665,5179191,Human,0,0,0
2666,9597421,Human,0,0,0
2667,458800,Human,0,0,0
2668,14567045,Human,0,0,0
2669,5820654,Human,0,0,0
2670,13311463,Human,0,0,0
2671,963465,Human,0,0,0
2672,4266087,Human,0,0,0
2673,67086238,Human,0,0,0
2674,4936580,Human,0,0,0
2675,700834,Bot,0,0,0
2676,1359421,Human,0,0,0
2677,2373434,Human,0,0,0
2678,52195,Human,0,0,0
2679,47065409,Human,1,0,0
2680,1880641,Human,0,0,0
2681,2492783,Human,0,0,0
2682,42354711,Human,0,0,0
2683,2675621,Human,0,0,0
2684,863262,Human,0,0,0
2685,36107150,Human,1,0,0
2686,663752,Human,0,0,0
2687,25562180,Human,0,0,0
2688,282080,Human,1,0,0
2689,51109408,Human,0,0,0
2690,41041655,Human,0,0,0
2691,51477153,Human,0,0,0
2692,61676078,Human,0,0,0
2693,2608646,Human,0,0,0
2694,8530211,Human,0,0,0
2695,22278911,Human,0,0,0
2696,11799670,Human,0,0,0
2697,5839577,Human,0,0,0
2698,13048366,Human,0,0,0
2699,1162160,Human,0,0,0
2700,236845,Human,0,0,0
2701,540757,Human,0,0,0
2702,59655536,Human,0,0,0
2703,3196361,Human,1,0,0
2704,42901638,Human,0,0,0
2705,6992332,Human,0,0,0
2706,8603643,Human,0,0,0
2707,5306213,Human,0,0,0
2708,73446766,Human,0,0,0
2709,552769,Human,0,0,0
2710,22525368,Human,0,0,0
2711,4730979,Human,0,0,0
2712,91073224,Human,0,0,0
2713,3000285,Human,1,0,0
2714,6546635,Human,0,0,0
2715,2106987,Human,0,0,0
2716,20501502,Human,0,0,0
2717,36503113,Human,0,0,0
2718,68852737,Human,0,0,0
2719,32313503,Human,0,0,0
2720,579974,Human,0,0,1
2721,1556054,Human,0,0,0
2722,895728,Human,0,1,1
2723,6832601,Human,0,0,0
2724,4290500,Human,0,0,0
2725,682784,Human,0,0,0
2726,7486790,Human,0,0,1
2727,15707929,Human,0,0,0
2728,10596119,Human,1,0,0
2729,3277165,Human,0,0,0
2730,4161644,Human,0,0,0
2731,380816,Human,0,0,0
2732,1190754,Human,0,0,0
2733,4616906,Human,0,0,1
2734,32717860,Human,1,1,0
2735,2932368,Bot,1,0,0
2736,34236215,Human,0,0,0
2737,24370807,Human,0,0,0
2738,38392315,Human,0,0,0
2739,22790899,Human,0,0,0
2740,4701338,Human,0,0,0
2741,52237830,Human,0,0,1
2742,63491578,Human,1,0,0
2743,11584828,Human,0,0,0
2744,5692370,Human,1,0,0
2745,6879739,Human,0,0,0
2746,11025793,Human,0,0,0
2747,2707231,Human,1,0,1
2748,33685575,Human,0,0,0
2749,64779472,Human,0,0,1
2750,35776853,Human,1,0,0
2751,17618148,Human,0,0,0
2752,1417913,Human,0,0,0
2753,10530022,Human,0,0,0
2754,56169943,Human,0,0,0
2755,30704531,Human,1,0,0
2756,34197532,Human,1,0,0
2757,2521628,Human,0,0,0
2758,726604,Human,1,0,0
2759,1482271,Bot,1,0,0
2760,9811576,Human,0,0,0
2761,3766436,Human,0,0,0
2762,387945,Human,0,0,0
2763,155439,Human,1,0,0
2764,13984983,Human,0,0,0
2765,21603,Human,0,0,0
2766,2392803,Human,0,0,0
2767,14926492,Human,0,0,0
2768,15269265,Human,0,0,0
2769,16494314,Human,0,0,0
2770,85563912,Human,0,0,0
2771,3750083,Human,0,0,0
2772,20364527,Human,0,0,0
2773,7337347,Human,0,0,0
2774,414967,Human,0,0,0
2775,1748388,Human,0,0,0
2776,21967852,Human,0,0,0
2777,19825685,Human,0,0,0
2778,77534246,Human,0,0,0
2779,25432,Human,0,1,0
2780,1760720,Human,0,0,0
2781,66640614,Human,0,0,0
2782,33784207,Human,0,0,0
2783,4295891,Human,0,0,0
2784,50146659,Human,1,0,0
2785,25485997,Human,0,0,0
2786,72118300,Human,0,0,0
2787,110988,Human,0,0,0
2788,32575602,Human,0,0,0
2789,11743717,Human,0,0,0
2790,59986267,Human,0,0,0
2791,4409014,Human,0,1,0
2792,12027441,Human,0,0,0
2793,74541810,Human,1,0,0
2794,13081808,Human,0,0,0
2795,1613311,Human,1,0,0
2796,530775,Bot,1,0,0
2797,72768744,Human,0,0,0
2798,483997,Human,0,0,0
2799,78031,Human,0,0,0
2800,38085909,Human,0,1,0
2801,11297593,Human,1,0,0
2802,28315641,Human,0,0,0
2803,2841805,Human,0,0,0
2804,15716057,Human,0,0,0
2805,3013842,Human,0,0,0
2806,412153,Human,0,0,1
2807,6320846,Human,0,0,0
2808,25349329,Human,0,0,0
2809,5600524,Human,0,0,0
2810,68122737,Human,0,0,0
2811,6006148,Human,0,0,0
2812,51681547,Human,0,0,0
2813,2989731,Human,0,0,0
2814,1702435,Human,0,0,1
2815,109876,Human,0,0,0
2816,977246,Human,0,0,0
2817,599935,Human,0,0,0
2818,1866790,Bot,1,0,1
2819,19174304,Human,1,1,1
2820,2633065,Human,0,1,0
2821,146995,Human,1,0,0
2822,21008209,Human,0,0,0
2823,5090588,Human,1,0,0
2824,6652495,Human,0,0,0
2825,5805150,Human,0,0,0
2826,24358216,Human,1,0,0
2827,1606969,Human,0,0,0
2828,62058229,Human,0,0,0
2829,220205,Human,0,0,0
2830,36310445,Bot,1,0,0
2831,5106647,Human,0,0,0
2832,51748133,Human,0,0,0
2833,662003,Human,0,0,0
2834,85495047,Human,0,0,0
2835,9917,Human,0,0,0
2836,277661,Human,0,0,0
2837,25055666,Human,0,0,0
2838,53266321,Bot,1,0,0
2839,3093213,Human,0,0,0
2840,24221186,Human,0,1,0
2841,19296967,Human,0,0,0
2842,10436935,Human,0,0,0
2843,12877339,Human,0,1,0
2844,8533851,Human,0,0,0
2845,20579256,Human,0,1,1
2846,8291514,Human,0,0,0
2847,52899576,Human,0,0,0
2848,8526542,Human,0,0,0
2849,75235,Human,0,0,0
2850,77702636,Human,0,0,0
2851,8851,Human,0,0,0
2852,22746396,Human,0,1,1
2853,91964807,Human,0,0,0
2854,19365553,Human,0,1,1
2855,7888158,Human,0,0,0
2856,11466284,Human,0,0,0
2857,26413131,Human,0,0,0
2858,11055362,Human,0,0,0
2859,53487593,Human,0,0,0
2860,24193764,Human,0,0,0
2861,24893704,Human,0,0,0
2862,4939753,Bot,1,0,0
2863,55342789,Human,0,0,0
2864,4529381,Human,0,0,0
2865,6331361,Human,0,0,0
2866,68545280,Human,0,0,0
2867,10461665,Human,0,0,0
2868,46962923,Human,0,0,0
2869,2370391,Human,0,0,0
2870,83582261,Human,0,0,0
2871,7613738,Human,0,0,0
2872,25777989,Human,0,0,0
2873,74758351,Bot,1,0,0
2874,69191584,Human,0,0,0
2875,57100766,Human,0,0,0
2876,7808037,Human,0,0,0
2877,57921784,Human,0,0,0
2878,1914165,Human,0,0,0
2879,308012,Human,0,0,0
2880,25442310,Human,0,0,0
2881,71665871,Human,0,0,0
2882,11176562,Human,0,0,1
2883,27827808,Human,0,0,0
2884,226650,Human,0,1,0
2885,66058206,Human,0,0,0
2886,8093171,Human,0,0,0
2887,56824,Human,0,0,0
2888,52076348,Human,0,0,0
2889,12637,Human,0,0,0
2890,111437,Human,0,0,0
2891,5236035,Human,0,0,0
2892,1555215,Human,0,0,0
2893,14199583,Human,0,1,0
2894,6305260,Human,0,0,0
2895,6438347,Human,0,0,1
2896,1324420,Bot,1,0,0
2897,5245347,Human,1,0,0
2898,7357807,Human,0,0,0
2899,17427073,Human,0,0,0
2900,1777517,Human,1,0,0
2901,60272417,Human,0,0,0
2902,821270,Human,0,0,0
2903,41239728,Human,0,0,0
2904,71444914,Human,0,0,0
2905,4710575,Human,0,0,0
2906,1719781,Human,0,0,0
2907,65541295,Human,0,0,0
2908,30512529,Human,0,0,0
2909,15794564,Human,0,0,0
2910,16747822,Human,0,1,1
2911,29461649,Human,0,0,0
2912,63233073,Human,0,0,0
2913,358882,Human,0,0,0
2914,1424473,Bot,1,0,0
2915,12518809,Human,0,0,0
2916,12607670,Human,0,0,0
2917,5834818,Human,0,0,0
2918,9910883,Human,0,0,0
2919,7645711,Human,0,0,0
2920,16656689,Human,0,0,0
2921,4943921,Human,0,0,0
2922,52798256,Human,0,0,0
2923,20581345,Human,0,0,0
2924,70921,Human,0,0,0
2925,10647082,Human,0,0,1
2926,46631671,Human,0,0,0
2927,23389040,Bot,1,0,0
2928,59408627,Human,0,0,0
2929,9448002,Human,0,0,0
2930,17161067,Human,0,1,0
2931,19484515,Human,0,0,0
2932,13394161,Human,0,0,0
2933,10417133,Human,0,0,0
2934,1176434,Human,0,0,0
2935,5107449,Human,0,1,0
2936,20667293,Human,0,0,0
2937,51853996,Human,0,0,0
2938,66035321,Human,0,0,0
2939,56996,Human,0,0,0
2940,716973,Bot,1,0,0
2941,22589457,Human,0,0,0
2942,83228833,Human,0,0,0
2943,93241502,Human,1,0,0
2944,8555534,Human,0,0,0
2945,33132228,Human,0,0,0
2946,32679304,Bot,1,0,0
2947,13226691,Human,0,0,0
2948,71644421,Human,0,0,0
2949,15731038,Human,0,0,0
2950,1849909,Human,0,0,1
2951,1648754,Human,1,0,0
2952,6169722,Human,0,1,0
2953,30140,Human,0,0,0
2954,23301657,Bot,1,0,0
2955,27024803,Human,0,1,0
2956,3846700,Human,0,0,0
2957,1062408,Human,0,0,0
2958,1982774,Human,0,0,0
2959,237133,Human,0,0,0
2960,19563906,Human,0,0,0
2961,3939893,Human,0,0,0
2962,339312,Human,0,0,0
2963,5572,Human,0,0,0
2964,15213781,Human,0,0,0
2965,64483219,Human,0,0,1
2966,915763,Human,0,0,0
2967,12077877,Human,0,0,0
2968,12930371,Human,0,0,0
2969,19418023,Human,0,0,0
2970,1916163,Human,1,0,0
2971,5478787,Human,1,0,0
2972,1402801,Human,0,0,0
2973,6801536,Human,1,0,0
2974,11068226,Human,0,0,0
2975,5066372,Human,0,0,0
2976,4337981,Human,0,0,0
2977,21368066,Human,0,0,0
2978,949223,Human,0,0,0
2979,57213286,Human,0,0,0
2980,5741425,Human,0,0,0
2981,1058480,Human,1,0,0
2982,899988,Human,0,1,0
2983,9348108,Human,0,0,0
2984,25425933,Human,0,0,0
2985,53011783,Human,0,0,0
2986,12646562,Human,0,0,0
2987,17204904,Human,0,0,0
2988,240569,Human,0,0,0
2989,5611802,Human,1,0,0
2990,10713359,Human,0,0,0
2991,4339958,Human,0,0,0
2992,24840451,Human,0,0,0
2993,11094914,Human,0,0,0
2994,45337834,Human,0,0,0
2995,5560673,Human,0,0,0
2996,13305542,Human,0,0,0
2997,6317158,Human,1,0,0
2998,22509951,Human,0,0,0
2999,11012628,Human,1,0,0
3000,13387,Human,0,0,0
3001,17434846,Human,0,0,0
3002,5947035,Human,0,0,0
3003,7220907,Human,0,0,0
3004,42087567,Human,0,0,0
3005,10152,Human,0,1,1
3006,4725224,Human,1,0,0
3007,44755140,Human,0,0,0
3008,154392,Human,0,0,0
3009,44926,Bot,1,0,0
3010,8112138,Human,0,0,0
3011,922051,Human,0,0,0
3012,12435965,Human,0,0,0
3013,81678720,Human,0,0,0
3014,2973047,Bot,1,0,0
3015,48065059,Bot,1,0,0
3016,25393315,Human,0,0,0
3017,952007,Human,0,0,0
3018,15090582,Human,0,0,0
3019,45180002,Human,1,0,0
3020,29716791,Human,1,0,0
3021,53987136,Human,0,0,0
3022,50101753,Human,0,0,0
3023,454813,Human,0,0,0
3024,1867547,Human,0,0,0
3025,2838324,Human,0,0,0
3026,124322,Human,0,0,1
3027,14026830,Human,0,0,0
3028,76465278,Human,0,0,0
3029,70011,Bot,0,0,0
3030,323379,Human,0,1,0
3031,6265307,Human,0,1,1
3032,70583503,Human,0,0,0
3033,8027539,Human,0,0,0
3034,61609033,Human,0,0,0
3035,8146506,Human,0,0,0
3036,237866,Bot,0,0,0
3037,3658119,Human,0,0,0
3038,18698817,Human,1,0,1
3039,3102842,Human,0,0,0
3040,10121214,Human,0,0,0
3041,52031769,Human,1,0,1
3042,34250637,Human,0,0,0
3043,264469,Human,0,0,0
3044,7699524,Human,0,0,0
3045,35907,Human,0,0,0
3046,1297909,Human,0,0,0
3047,9953,Human,0,0,0
3048,66776129,Human,0,0,0
3049,1320667,Human,0,0,0
3050,3442316,Human,0,0,0
3051,363447,Human,0,0,0
3052,53861351,Human,0,0,0
3053,611019,Human,0,0,0
3054,7747634,Human,1,0,0
3055,49398,Human,0,0,0
3056,2134633,Human,1,0,0
3057,527981,Human,1,0,0
3058,8368933,Human,0,0,0
3059,15029908,Human,0,0,0
3060,955396,Human,0,0,0
3061,51530678,Human,0,0,0
3062,48426654,Human,0,0,0
3063,67972863,Human,0,0,0
3064,17680170,Human,0,0,0
3065,25768714,Human,0,0,0
3066,2035568,Human,0,0,0
3067,5946712,Human,0,0,0
3068,129603,Human,0,0,0
3069,4994565,Human,0,0,0
3070,42455533,Bot,1,0,0
3071,1283854,Human,0,0,0
3072,36238140,Human,0,0,0
3073,7109804,Human,0,0,0
3074,1641214,Human,0,0,0
3075,825855,Human,0,1,1
3076,1551510,Bot,1,0,0
3077,16019444,Human,0,0,0
3078,3405865,Human,1,0,0
3079,32304009,Human,1,0,0
3080,34194823,Bot,1,0,0
3081,36882414,Human,0,0,0
3082,20136951,Human,0,0,0
3083,26936414,Human,0,0,0
3084,36833635,Bot,1,0,0
3085,17142206,Human,1,0,0
3086,2287609,Human,0,0,0
3087,4578188,Human,1,0,0
3088,52750254,Human,1,0,0
3089,54184719,Human,1,0,0
3090,44090,Human,0,0,0
3091,71188307,Human,0,0,0
3092,4741899,Human,0,0,1
3093,2975928,Human,0,0,0
3094,13190144,Human,0,0,0
3095,31348972,Human,0,0,0
3096,18567511,Human,0,1,0
3097,44272939,Human,0,0,0
3098,46749216,Human,1,0,0
3099,154256,Human,0,0,0
3100,35135081,Human,1,0,0
3101,109690,Human,0,0,0
3102,90178898,Human,0,0,0
3103,78827,Human,0,1,1
3104,57659252,Human,0,0,0
3105,26553114,Human,0,0,0
3106,279572,Human,0,0,0
3107,75403863,Human,0,0,0
3108,19364378,Human,0,1,1
3109,18610809,Human,1,0,0
3110,59821987,Human,1,0,0
3111,6450081,Human,0,0,0
3112,9942723,Human,0,0,0
3113,3616612,Human,0,0,0
3114,29541480,Human,0,0,0
3115,822471,Human,0,0,0
3116,3675328,Human,0,0,0
3117,8246041,Human,0,0,0
3118,11489772,Human,0,0,0
3119,1525116,Human,1,0,0
3120,5934157,Human,0,0,0
3121,7052838,Human,0,0,0
3122,812905,Human,0,0,0
3123,705404,Human,0,0,0
3124,93795131,Human,0,0,0
3125,5888194,Human,1,0,0
3126,42082,Human,0,0,0
3127,51506860,Bot,1,0,0
3128,20911730,Human,0,0,0
3129,10349378,Human,1,0,1
3130,53831230,Bot,0,0,0
3131,5690487,Human,1,0,0
3132,12127740,Human,1,0,0
3133,16418197,Human,0,0,0
3134,12176405,Human,0,0,0
3135,23049315,Human,0,0,0
3136,42573842,Human,0,0,0
3137,66416946,Human,0,0,0
3138,31669092,Bot,1,0,0
3139,6130520,Human,0,0,0
3140,24528715,Human,0,0,0
3141,7620533,Human,0,0,0
3142,3278877,Human,0,0,0
3143,45786387,Human,0,0,0
3144,301630,Bot,1,0,0
3145,6871899,Human,0,1,0
3146,40437205,Human,0,0,0
3147,168240,Human,0,0,0
3148,55164754,Human,0,0,0
3149,3846874,Human,1,0,0
3150,72779101,Human,0,0,0
3151,13207770,Human,0,0,0
3152,18542093,Human,0,0,0
3153,26340308,Human,0,0,0
3154,22424891,Human,0,0,0
3155,29044,Human,0,0,0
3156,32092402,Human,1,0,0
3157,14278277,Human,0,1,1
3158,770982,Human,0,0,0
3159,1482532,Human,0,0,0
3160,219224,Human,0,0,0
3161,637548,Human,0,0,0
3162,18663291,Human,0,0,0
3163,22625502,Human,0,0,0
3164,1271146,Human,0,0,0
3165,23638587,Human,0,0,0
3166,89797527,Human,0,0,0
3167,18095238,Human,0,0,0
3168,2743004,Human,0,1,1
3169,4567080,Human,0,0,0
3170,2865858,Human,0,0,0
3171,68547101,Human,0,0,0
3172,16697547,Human,0,0,0
3173,8030599,Human,0,0,0
3174,73871195,Human,0,0,0
3175,14356188,Human,0,0,1
3176,2037026,Human,0,0,0
3177,5689797,Bot,1,0,0
3178,1331856,Human,0,0,0
3179,48683297,Human,0,0,0
3180,3982094,Human,0,0,0
3181,11725486,Human,0,0,0
3182,36194019,Human,0,0,0
3183,15938850,Human,0,0,0
3184,2941178,Human,0,0,0
3185,9676903,Human,0,0,0
3186,13209176,Human,0,0,0
3187,485647,Human,1,0,0
3188,77750453,Human,0,0,0
3189,68627617,Human,0,0,0
3190,93789249,Human,1,0,0
3191,8268873,Human,0,0,0
3192,44313290,Human,0,0,0
3193,7342077,Human,0,0,0
3194,93112548,Human,0,0,0
3195,4503241,Human,0,0,0
3196,1779129,Human,0,0,0
3197,89604350,Human,1,0,0
3198,1424963,Human,0,0,0
3199,2664569,Human,0,0,0
3200,163582,Human,0,0,0
3201,5497598,Human,1,0,0
3202,1515160,Human,1,0,0
3203,11444089,Human,0,0,0
3204,41232255,Human,0,0,0
3205,49379,Human,0,0,0
3206,20619776,Human,0,0,0
3207,6473,Human,0,0,0
3208,44900696,Human,0,0,0
3209,598919,Bot,1,0,0
3210,1385593,Human,1,0,0
3211,7418031,Human,0,0,0
3212,31939113,Human,0,0,0
3213,6638825,Human,0,0,0
3214,8881105,Human,0,0,0
3215,1003685,Human,0,0,0
3216,17528887,Human,0,0,0
3217,4034956,Human,1,0,0
3218,20528423,Human,0,0,0
3219,1225294,Human,0,0,0
3220,8708249,Human,0,1,0
3221,462317,Human,0,0,0
3222,5903536,Human,0,0,0
3223,20952302,Human,0,0,0
3224,204372,Human,0,0,0
3225,147051,Human,1,0,0
3226,12177696,Human,0,0,0
3227,39328890,Human,0,0,0
3228,45872139,Human,0,0,0
3229,25005517,Human,0,0,0
3230,1225231,Human,0,0,0
3231,23648,Human,0,0,0
3232,16311747,Human,0,0,0
3233,45195052,Human,1,1,1
3234,76198553,Human,1,0,0
3235,2399810,Human,0,0,0
3236,16830051,Human,0,1,1
3237,1808807,Human,0,0,0
3238,663432,Human,0,0,0
3239,5642902,Human,0,0,0
3240,43112139,Human,0,0,0
3241,1119785,Human,0,0,0
3242,1535615,Human,0,0,0
3243,4698322,Human,0,0,0
3244,7400326,Human,0,0,0
3245,2160810,Human,0,0,0
3246,6268701,Human,0,0,0
3247,72784348,Human,0,0,0
3248,702885,Human,0,0,0
3249,85293752,Human,0,0,0
3250,85749,Human,0,0,0
3251,121040,Human,0,0,0
3252,1190888,Human,0,0,0
3253,72873963,Human,1,1,1
3254,292349,Human,0,0,0
3255,54209827,Human,0,0,0
3256,108611,Human,0,0,0
3257,8302101,Human,0,0,0
3258,29099466,Human,0,0,0
3259,6207777,Human,0,0,0
3260,10148468,Human,0,0,0
3261,2644,Human,0,0,0
3262,601530,Human,0,0,0
3263,6645610,Human,0,0,0
3264,47963215,Human,0,0,0
3265,18637116,Human,0,0,0
3266,37622889,Human,0,0,0
3267,12261439,Human,1,0,0
3268,2826376,Human,0,0,0
3269,527559,Human,1,1,1
3270,39916842,Human,0,0,0
3271,405346,Human,0,0,0
3272,69136340,Human,0,1,1
3273,1101012,Human,0,1,1
3274,838003,Human,0,0,0
3275,18150845,Human,0,0,0
3276,4905720,Human,0,0,0
3277,52560012,Human,0,0,0
3278,18344003,Human,0,0,0
3279,55281,Human,0,0,0
3280,180773,Human,0,0,0
3281,8581638,Human,0,0,0
3282,2970688,Human,0,0,0
3283,10120821,Human,0,0,0
3284,30537603,Human,0,1,0
3285,1175054,Human,0,0,0
3286,313003,Human,0,0,0
3287,20324612,Human,0,0,0
3288,66570142,Human,0,0,0
3289,33761166,Human,1,0,0
3290,58108407,Human,0,0,0
3291,1324225,Human,0,0,0
3292,11534587,Human,0,0,0
3293,20175435,Human,0,0,0
3294,5086322,Human,0,1,1
3295,306276,Human,0,0,0
3296,353790,Human,0,1,0
3297,6500590,Human,0,0,0
3298,8631690,Human,0,0,0
3299,7512922,Human,0,0,0
3300,6348208,Human,0,0,0
3301,4167300,Human,0,0,0
3302,13271327,Human,0,0,0
3303,6447530,Human,0,0,0
3304,21958847,Human,1,0,0
3305,5404303,Human,0,1,0
3306,9019306,Human,0,0,0
3307,310393,Human,0,0,0
3308,55154,Human,0,0,0
3309,6200135,Human,0,0,0
3310,65999885,Human,0,0,0
3311,6755973,Human,0,0,0
3312,67006255,Human,0,0,0
3313,92717368,Human,0,0,0
3314,419821,Bot,0,0,0
3315,43602124,Human,0,0,0
3316,5151781,Human,0,0,0
3317,1220710,Human,0,0,0
3318,49657200,Human,0,1,0
3319,13062512,Bot,1,0,0
3320,4716987,Human,0,0,0
3321,575353,Human,0,1,1
3322,3661247,Human,0,0,0
3323,10414627,Human,0,0,0
3324,54276199,Human,1,1,0
3325,4587626,Human,0,0,0
3326,20785829,Human,0,0,0
3327,7025232,Human,0,1,1
3328,58101246,Human,1,1,1
3329,2403652,Human,0,1,1
3330,229382,Human,0,0,0
3331,1325867,Human,0,0,0
3332,311563,Human,0,0,0
3333,461885,Human,0,0,0
3334,51370125,Human,0,0,0
3335,33488131,Human,0,0,0
3336,33888540,Human,0,0,0
3337,55177366,Human,0,1,1
3338,9531747,Human,1,1,1
3339,61555147,Human,0,1,1
3340,38507396,Human,0,1,0
3341,3811321,Human,0,0,0
3342,19873770,Human,1,1,0
3343,62695641,Bot,1,0,0
3344,3425311,Human,0,0,0
3345,3669103,Human,0,0,0
3346,432915,Human,0,0,0
3347,2852703,Human,0,0,0
3348,56851391,Human,0,0,0
3349,8178179,Human,0,0,0
3350,1888355,Human,0,0,0
3351,21790,Human,1,0,0
3352,106877,Human,0,0,0
3353,53630064,Human,0,0,0
3354,34042825,Human,0,0,0
3355,3635457,Human,0,0,0
3356,465582,Human,0,0,0
3357,398365,Human,1,0,0
3358,5822488,Human,0,0,0
3359,591886,Human,0,0,0
3360,21303106,Human,0,0,0
3361,49056869,Human,0,0,0
3362,4603539,Human,1,0,0
3363,14793624,Human,1,0,0
3364,53711423,Human,0,0,0
3365,5455518,Human,0,0,0
3366,18542095,Human,0,0,0
3367,44333466,Human,0,0,0
3368,310854,Human,0,0,0
3369,33834933,Human,0,0,0
3370,67607049,Human,0,0,0
3371,18066964,Human,0,0,0
3372,593208,Human,0,0,0
3373,10404993,Human,0,0,0
3374,762639,Bot,1,0,0
3375,13803237,Bot,1,0,0
3376,591645,Human,0,0,0
3377,72513572,Human,0,0,0
3378,856507,Human,0,1,0
3379,16631152,Human,0,0,0
3380,1657236,Human,0,0,0
3381,9974711,Human,0,0,0
3382,5751272,Human,0,0,0
3383,1976777,Human,0,1,1
3384,15221272,Human,0,0,0
3385,8562757,Human,0,0,0
3386,9868623,Human,0,0,0
3387,19742402,Human,0,0,0
3388,2173670,Human,0,1,0
3389,7284611,Human,0,0,0
3390,34928579,Human,0,0,0
3391,50194012,Human,0,0,0
3392,68866707,Human,0,1,1
3393,1315216,Human,1,1,0
3394,45350455,Human,1,1,1
3395,195743,Human,0,0,0
3396,796194,Human,0,0,0
3397,67001822,Human,0,0,0
3398,856316,Human,0,0,0
3399,330628,Human,0,0,0
3400,9267198,Human,0,0,0
3401,336161,Human,0,0,0
3402,1254892,Human,1,1,1
3403,2029971,Bot,0,1,1
3404,6976172,Human,0,0,0
3405,23491583,Human,0,0,0
3406,23425673,Human,0,0,0
3407,35937483,Human,0,0,0
3408,12183513,Human,0,0,0
3409,1212871,Human,0,0,0
3410,67039214,Human,0,0,1
3411,64856348,Human,0,0,0
3412,37929478,Human,1,0,0
3413,22023708,Human,1,0,0
3414,871949,Human,0,1,1
3415,247555,Human,0,0,1
3416,32321,Human,0,0,0
3417,414010,Human,1,0,0
3418,4406403,Human,0,0,0
3419,281303,Human,0,0,0
3420,1449290,Human,0,0,0
3421,1898693,Human,0,1,0
3422,1759611,Human,0,0,0
3423,46269553,Human,0,0,0
3424,1721046,Human,0,0,0
3425,35370833,Human,0,0,1
3426,54212639,Bot,0,0,0
3427,914826,Human,0,0,0
3428,893676,Human,1,0,0
3429,2392216,Human,0,0,0
3430,69241399,Human,0,0,0
3431,5341706,Human,0,0,0
3432,8684355,Human,0,1,1
3433,396076,Human,0,0,0
3434,13259670,Human,0,0,0
3435,20775801,Human,0,1,1
3436,3676859,Human,0,0,0
3437,56962523,Human,0,0,0
3438,84330604,Human,0,0,0
3439,488689,Human,0,0,0
3440,6507159,Human,0,0,0
3441,1685068,Human,0,0,0
3442,68650913,Human,0,1,1
3443,7199958,Human,0,0,0
3444,27324247,Human,1,0,0
3445,1762463,Human,0,0,0
3446,57748216,Human,0,0,0
3447,8948187,Human,0,0,0
3448,7052693,Human,0,0,0
3449,43515926,Human,0,0,0
3450,48730074,Bot,1,0,0
3451,6399000,Human,0,1,1
3452,58302197,Human,0,0,0
3453,8516358,Human,0,0,0
3454,57081003,Human,0,0,0
3455,33065839,Human,0,0,0
3456,57561110,Human,0,0,0
3457,1753366,Human,0,0,0
3458,34997667,Human,0,0,0
3459,36567889,Human,0,0,0
3460,88516121,Human,0,1,1
3461,4601187,Human,0,0,0
3462,9447643,Human,0,0,0
3463,53856673,Human,0,0,0
3464,11441558,Human,1,0,0
3465,7369684,Human,1,0,0
3466,4974420,Human,0,0,0
3467,3458616,Bot,1,1,1
3468,2160915,Human,0,0,0
3469,13159005,Human,0,0,0
3470,349154,Human,0,0,0
3471,112310,Human,0,0,0
3472,37615075,Human,0,1,1
3473,44131601,Human,1,0,0
3474,16084106,Human,0,0,0
3475,20804483,Human,0,0,0
3476,59435267,Human,1,0,0
3477,995707,Human,0,0,0
3478,86483059,Human,0,0,0
3479,30985701,Human,0,0,0
3480,664177,Human,0,0,0
3481,734007,Human,0,0,0
3482,5693835,Human,0,0,1
3483,5749229,Human,0,0,0
3484,343265,Human,0,1,1
3485,7550366,Human,0,1,0
3486,361671,Human,0,0,0
3487,554536,Human,0,0,0
3488,736973,Human,0,0,0
3489,1507389,Human,0,0,0
3490,230104,Human,0,0,0
3491,3606529,Human,0,1,1
3492,5435165,Human,0,1,0
3493,31589260,Human,0,0,0
3494,31284574,Human,0,0,0
3495,4209276,Human,0,0,0
3496,5568409,Human,0,0,0
3497,925062,Human,0,0,0
3498,91450662,Human,0,0,0
3499,5670241,Human,0,0,0
3500,39335575,Bot,1,1,1
3501,12756047,Human,0,0,0
3502,3807458,Human,0,0,0
3503,1052224,Human,1,0,0
3504,1046249,Human,0,0,0
3505,55561878,Human,0,0,0
3506,3509412,Human,0,0,0
3507,7123547,Human,0,0,0
3508,71465659,Human,0,1,0
3509,46939250,Human,1,0,0
3510,125174,Human,1,0,0
3511,46384992,Human,0,1,1
3512,1102097,Human,1,0,0
3513,2596554,Human,0,0,0
3514,2104453,Human,0,0,0
3515,868844,Human,0,0,0
3516,2115718,Human,1,1,1
3517,69629444,Human,0,0,0
3518,1054056,Human,0,0,1
3519,260340,Human,0,0,0
3520,15932138,Human,0,0,0
3521,39481304,Bot,1,0,0
3522,55161,Human,0,0,0
3523,292738,Human,0,0,0
3524,38167590,Human,0,0,0
3525,15349032,Human,0,0,0
3526,668244,Human,0,0,0
3527,20053467,Human,0,0,0
3528,751274,Human,0,0,0
